record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
13104:221,氷川神社の節分祭,新宿区,,,,,point,5.13,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:227,放生寺の水掛け地蔵と大震火災死亡群霊塔,新宿区,,,,,point,3.643,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:81,堀部武庸加功遺跡之碑,新宿区,,,,,point,1.218,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
official_export_003:5,江戸城外堀跡,千代田区,,,,,point,2.172,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:109,善国寺の石虎,新宿区,,,,,point,12.12,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:113,塞神三柱の塔,新宿区,,,,,point,13.24,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:115,慈雲山観音寺の庚申塔,新宿区,,,,,point,2.048,0<PL≤5,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:116,下落合二丁目の庚申塔,新宿区,,,,,point,6.265,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:117,旧源兵衛村の庚申塔,新宿区,,,,,point,1.594,0<PL≤5,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:130,小泉八雲旧居跡,新宿区,,,,,point,15.32,PL>15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:137,田村虎蔵旧居跡,新宿区,,,,,point,5.17,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:140,浄瑠璃坂の仇討跡,新宿区,,,,,point,12.12,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:141,国産飛行機発祥の地,新宿区,,,,,point,2.964,0<PL≤5,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:17,善国寺の毘沙門天像,新宿区,,,,,point,12.12,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:18,経王寺の大黒天像,新宿区,,,,,point,2.648,0<PL≤5,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:182,東京府仮小学第三校跡,新宿区,,,,,point,12.12,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
13104:187,六桜社跡,新宿区,,,,,point,13.24,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
