municipality_code,municipality_name,record_id,name,category,type,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,owner,address,source_file
13106,台東区,131067100065,六十六部造立石造閻魔王坐像及び両脇侍像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,長久院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100068,両界曼荼羅版木,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,加納院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100069,絹本著色仏涅槃図,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,安立院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100070,木造阿弥陀如来立像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,廣楽寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100071,木造阿弥陀如来坐像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,正寶院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100072,銅鐘,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,長昌寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100073,銅鐘,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,妙経寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100074,旧柏湯所蔵資料,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,個人,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100076,"歳寒三友図(絹本著色梅図,絹本墨画竹図,絹本墨画松図)",区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,永称寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100077,紙本墨画淡彩達磨図 葛飾北斎筆,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,誓教寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100078,木造観音菩薩立像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,福寿院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100079,木造千手観音坐像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,清水寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100080,『初音里鶯之記』碑,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,個人,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100081,絹本著色朝顔・蜻蛉図 喜多川歌麿ほか筆,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,真源寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100082,板絵著色雲竜図(天井画) 横山大観筆,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,下谷神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100083,木造法然上人立像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,法善寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100084,絹本墨画著色髑髏図 伊藤若冲筆,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,臨江寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100085,木造阿弥陀如来立像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,西徳寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100086,銅鐘,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,長明寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100087,本寿寺文書,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,本寿寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100088,木造聖徳太子孝養像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,西徳寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100089,銅造宝篋印塔,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,本龍院(待乳山聖天),,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100090,聯 酒井抱一筆,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,永称寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100091,俳書「蓮飯は」 酒井抱一筆,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,永称寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100092,本寿寺版木 附.御鬮箱及び御鬮竹,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,本寿寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100093,絹本著色慈恵大師画像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,護国院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100095,木造日朝上人坐像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,本寿寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100096,銅鐘,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,東本願寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100097,石造狛犬,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,今戸神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100098,木造四天王立像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,寛永寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100099,下谷地区板碑群(追加5基),区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,金嶺寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100102,刺繍仏涅槃図,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,安楽寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100103,木造大黒天立像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,護国院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100104,一石五輪塔,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,西福寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100106,銅鐘,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,輪王寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100107,銅鐘,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,寛永寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100108,鰐口,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,寛永寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100109,猿若町旧市村座太鼓,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,猿若町会,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100111,紙本著色慈眼大師縁起絵巻,区指定文化財,美術工芸品,municipal,区市町村,designated,指定,tangible,有形文化財,美術工芸品,寛永寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100112,絹本著色珪山宗璜像 附 絹本著色珪山宗璜像 紙本墨書珪山宗璜遺偈,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,臨江寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100113,紙本著色金亀図 酒井抱一筆,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,永称寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100114,木造観音菩薩立像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,寛永寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100115,天王寺棟札,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,天王寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100117,紙本著色元三大師縁起絵巻,区指定文化財,美術工芸品,municipal,区市町村,designated,指定,tangible,有形文化財,美術工芸品,寛永寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100118,絹本著色東叡山之図,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,寛永寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100119,銅造観音菩薩坐像・銅造勢至菩薩坐像 附 石造基壇 石造手水鉢 石燈籠竿石,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,浅草寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100120,銅鐘,区指定文化財,美術工芸品,municipal,区市町村,designated,指定,tangible,有形文化財,美術工芸品,浅草寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100121,坂本村文書,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,台東区教育委員会,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100122,三社船祭礼再興碑,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,浅草寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100123,銅造阿弥陀如来立像及び両脇侍像,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,灯明寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100124,銅鐘,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,浅草寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100126,銘石「黒髪山」附.箱.紙本著色黒髪山縁起絵巻,区民文化財,美術工芸品,municipal,区市町村,local_other,独自制度,tangible,有形文化財,美術工芸品,寛永寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13106,台東区,131067100127,紙本著色熊谷稲荷縁起絵巻 附.紙本墨書熊谷稲荷縁起,区指定文化財,美術工芸品,municipal,区市町村,designated,指定,tangible,有形文化財,美術工芸品,浅草寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
