record_id,risk_type,risk_type_ja,depth_m,hazard_source,scenario,risk_class,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,depth_class
official_export_001:194,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13103,港区,National,Designated,有形文化財,建造物,building_direct,有章院(徳川家継)霊廟二天門,0
official_export_001:195,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13113,渋谷区,National,Designated,有形文化財,建造物,building_direct,代々木競技場,0
official_export_001:196,river_flooding,洪水浸水想定区域,0.89,城南地区河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13113,渋谷区,National,Designated,有形文化財,建造物,building_direct,代々木競技場,0.5–3 m
official_export_001:197,river_flooding,洪水浸水想定区域,0.716,神田川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,早稲田大学大隈記念講堂,0.5–3 m
official_export_001:2,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13113,渋谷区,National,Designated,有形文化財,建造物,building_direct,旧朝倉家住宅,0
official_export_001:21,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺旧本坊表門(黒門),0
official_export_001:22,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺清水堂,0
official_export_001:23,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧寛永寺五重塔,0
official_export_001:24,river_flooding,洪水浸水想定区域,0.01,霞川・多摩川上流圏域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13205,青梅市,National,Designated,有形文化財,建造物,building_direct,観音寺阿弥陀堂,0–0.5 m
official_export_001:25,river_flooding,洪水浸水想定区域,0.01,霞川・多摩川上流圏域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13205,青梅市,National,Designated,有形文化財,建造物,building_direct,観音寺仁王門,0–0.5 m
official_export_001:26,river_flooding,洪水浸水想定区域,0.01,霞川・多摩川上流圏域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13205,青梅市,National,Designated,有形文化財,建造物,building_direct,観音寺本堂,0–0.5 m
official_export_001:27,river_flooding,浸水予想区域,0.009,城南地区河川流域,,0–0.5 m,external point-grid sampling,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,0–0.5 m
official_export_001:28,river_flooding,洪水浸水想定区域,0.743,城南地区河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,0.5–3 m
official_export_001:29,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,0
official_export_001:3,river_flooding,洪水浸水想定区域,0.423,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13111,大田区,National,Designated,有形文化財,建造物,building_direct,池上本門寺宝塔,0–0.5 m
official_export_001:30,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,0
official_export_001:31,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,0
official_export_001:32,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13113,渋谷区,National,Designated,有形文化財,建造物,building_direct,旧朝倉家住宅,0
official_export_001:34,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城外桜田門,0
official_export_001:35,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城田安門,0
official_export_001:36,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13113,渋谷区,National,Designated,有形文化財,建造物,building_direct,旧久邇宮邸(聖心女子大学),0
official_export_001:38,river_flooding,洪水浸水想定区域,3.3,利根川水系利根川,L1（計画規模）;L2（想定最大規模）,0.5m以上3m未満;3m以上5m未満,PLATEAU building risk,13122,葛飾区,National,Designated,有形文化財,建造物,building_direct,旧小菅刑務所庁舎,3–5 m
official_export_001:39,river_flooding,洪水浸水想定区域,0.004,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13109,品川区,National,Designated,有形文化財,建造物,building_direct,旧島津家本邸,0–0.5 m
official_export_001:4,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅,0
official_export_001:42,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京科学博物館本館,0
official_export_001:43,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,旧馬場家牛込邸,0
official_export_001:44,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Designated,有形文化財,建造物,building_direct,旧前田家本邸,0
official_export_001:45,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Designated,有形文化財,建造物,building_direct,旧前田家本邸,0
official_export_001:46,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Designated,有形文化財,建造物,building_direct,旧前田家本邸,0
official_export_001:47,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Designated,有形文化財,建造物,building_direct,旧前田家本邸,0
official_export_001:48,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Designated,有形文化財,建造物,building_direct,旧前田家本邸,0
official_export_001:49,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Designated,有形文化財,建造物,building_direct,旧前田家本邸,0
official_export_001:5,river_flooding,洪水浸水想定区域,0.004,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅,0–0.5 m
official_export_001:50,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Designated,有形文化財,建造物,building_direct,旧前田家本邸,0
official_export_001:51,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Designated,有形文化財,建造物,building_direct,旧前田家本邸,0
official_export_001:54,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13103,港区,National,Designated,有形文化財,建造物,building_direct,慶応義塾図書館,0
official_export_001:55,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13103,港区,National,Designated,有形文化財,建造物,building_direct,慶応義塾三田演説館,0
official_export_001:56,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟奥院,0
official_export_001:58,river_flooding,洪水浸水想定区域,0.581,神田川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,0.5–3 m
official_export_001:59,river_flooding,浸水予想区域,0.0,神田川流域;隅田川及び新河岸川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,0
official_export_001:6,river_flooding,洪水浸水想定区域,0.014,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),0–0.5 m
official_export_001:60,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,国立西洋美術館本館,0
official_export_001:61,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺月光殿(旧日光院客殿),0
official_export_001:62,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺本堂,0
official_export_001:63,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧近衛師団司令部庁舎,0
official_export_001:64,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13307,檜原村,National,Designated,有形文化財,建造物,building_direct,小林家住宅(東京都西多摩郡檜原村),0–0.5 m
official_export_001:65,river_flooding,洪水浸水想定区域,0.03,浅川圏域・大栗川・三沢川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺仁王門,0–0.5 m
official_export_001:66,river_flooding,洪水浸水想定区域,0.02,浅川圏域・大栗川・三沢川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺不動堂,0–0.5 m
official_export_001:69,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13116,豊島区,National,Designated,有形文化財,建造物,building_direct,自由学園明日館,0
official_export_001:7,river_flooding,洪水浸水想定区域,0.014,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),0–0.5 m
official_export_001:70,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13116,豊島区,National,Designated,有形文化財,建造物,building_direct,自由学園明日館,0
official_export_001:71,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13116,豊島区,National,Designated,有形文化財,建造物,building_direct,自由学園明日館,0
official_export_001:72,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13116,豊島区,National,Designated,有形文化財,建造物,building_direct,自由学園明日館,0
official_export_001:73,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧十輪院宝蔵,0
official_export_001:74,river_flooding,浸水予想区域,0.0,神田川流域;隅田川及び新河岸川流域,,0,external point-grid sampling,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟奥院,0
official_export_001:76,river_flooding,洪水浸水想定区域,0.012,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟勅額門及び水盤舎,0–0.5 m
