record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,depth_m,hazard_source,scenario,risk_basis,risk_type,depth_class
132152100025,13215,国立市,Municipal,Designated,記念物,史跡,point,南養寺遺跡敷石住居跡,,,,,river_flooding,No data
132152100026,13215,国立市,Municipal,Designated,有形文化財,未細分,point,古民家(旧柳澤家住宅),,,,,river_flooding,No data
132152100030,13215,国立市,Municipal,Designated,記念物,史跡,point,下谷保一号墳,,,,,river_flooding,No data
132152100031,13215,国立市,Municipal,Designated,有形文化財,未細分,building_direct,旧国立駅舎,,,,,river_flooding,No data
132152100035,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,青柳稲荷神社本殿,5.92,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,5 m以上
132152100036,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,滝乃川学園礼拝堂,0.41,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
132152100037,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,谷保天満宮末社厳島神社附棟札,,,,,river_flooding,No data
132152100038,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,谷保天満宮神楽殿附棟札,,,,,river_flooding,No data
132152100039,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,旧日本興業銀行クラブハウス,,,,,river_flooding,No data
132152100040,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,滝乃川学園鐘楼附鐘,,,,,river_flooding,No data
132152100041,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,旧野島家住宅,,,,,river_flooding,No data
132152100070,13215,国立市,Municipal,Registered,有形文化財,未細分,point,甲野勇氏資料,,,,,river_flooding,No data
132152100071,13215,国立市,Municipal,Registered,有形文化財,未細分,point,神奈川県庁測定石,,,,,river_flooding,No data
132152100072,13215,国立市,Municipal,Registered,有形文化財,未細分,point,久保の地蔵菩薩像,0.1,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
132152100073,13215,国立市,Municipal,Registered,有形文化財,未細分,point,千手観音供養塔,,,,,river_flooding,No data
132152100074,13215,国立市,Municipal,Registered,有形文化財,未細分,point,血文阿弥陀如来石塔,,,,,river_flooding,No data
132152100075,13215,国立市,Municipal,Registered,有形文化財,未細分,point,融通念仏盟約塔,,,,,river_flooding,No data
132152100076,13215,国立市,Municipal,Registered,有形文化財,未細分,point,五智如来(像塔・文字塔),0.77,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
132152100077,13215,国立市,Municipal,Registered,有形文化財,未細分,point,常夜燈(下谷保),,,,,river_flooding,No data
132152100078,13215,国立市,Municipal,Registered,有形文化財,未細分,point,常夜燈(久保),,,,,river_flooding,No data
132152100079,13215,国立市,Municipal,Registered,有形文化財,未細分,point,常夜燈(青柳),0.22,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
132152100080,13215,国立市,Municipal,Registered,有形文化財,未細分,point,高札,,,,,river_flooding,No data
132152100081,13215,国立市,Municipal,Registered,有形文化財,未細分,point,延文の板碑,,,,,river_flooding,No data
132152100082,13215,国立市,Municipal,Registered,有形文化財,未細分,point,滝の院板碑,,,,,river_flooding,No data
132152100083,13215,国立市,Municipal,Registered,有形文化財,未細分,point,滝の院庚申塔,,,,,river_flooding,No data
132152100084,13215,国立市,Municipal,Registered,有形文化財,未細分,point,江戸街道庚申塔,,,,,river_flooding,No data
132152100085,13215,国立市,Municipal,Registered,有形文化財,未細分,point,本田道庚申塔,,,,,river_flooding,No data
132152100086,13215,国立市,Municipal,Registered,有形文化財,未細分,point,谷保天満宮燈籠,,,,,river_flooding,No data
132152100087,13215,国立市,Municipal,Registered,有形文化財,未細分,point,滝の院不動明王,,,,,river_flooding,No data
132152100088,13215,国立市,Municipal,Registered,有形文化財,未細分,point,遠藤由晴墓,,,,,river_flooding,No data
132152100089,13215,国立市,Municipal,Registered,有形文化財,未細分,point,筆塚,,,,,river_flooding,No data
132152100090,13215,国立市,Municipal,Registered,有形文化財,未細分,point,廻国供養石燈籠,,,,,river_flooding,No data
132152100091,13215,国立市,Municipal,Registered,有形文化財,未細分,point,アップライトピアノ,0.06,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
132152100092,13215,国立市,Municipal,Registered,有形文化財,未細分,point,谷保天満宮略縁記版木・典籍,,,,,river_flooding,No data
132152100093,13215,国立市,Municipal,Registered,有形文化財,未細分,point,聖観音立像(墓塔),,,,,river_flooding,No data
132152100094,13215,国立市,Municipal,Registered,有形文化財,未細分,point,石橋供養塔(滝之院),,,,,river_flooding,No data
132152100095,13215,国立市,Municipal,Registered,有形文化財,未細分,point,石橋供養塔(青柳),,,,,river_flooding,No data
132152100096,13215,国立市,Municipal,Registered,有形文化財,未細分,point,石橋供養塔(矢川橋),0.77,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
132152100097,13215,国立市,Municipal,Registered,有形文化財,未細分,point,馬頭観音塔(滝之院・寛政元年在銘),,,,,river_flooding,No data
132152100098,13215,国立市,Municipal,Registered,有形文化財,未細分,point,馬頭観音塔(青柳・嘉永二年在銘),,,,,river_flooding,No data
132152100099,13215,国立市,Municipal,Registered,有形文化財,未細分,point,馬頭観音塔(滝之院・文久二年在銘),,,,,river_flooding,No data
132152100100,13215,国立市,Municipal,Registered,有形文化財,未細分,point,勅許御鋳師文書箱,,,,,river_flooding,No data
132152100101,13215,国立市,Municipal,Registered,有形文化財,未細分,point,手水石(安政三年在銘),,,,,river_flooding,No data
132152100102,13215,国立市,Municipal,Registered,有形文化財,未細分,point,廻国供養塔(正徳二年在銘),,,,,river_flooding,No data
132152100103,13215,国立市,Municipal,Registered,有形文化財,未細分,point,廻国供養塔(正徳六年在銘),,,,,river_flooding,No data
132152100104,13215,国立市,Municipal,Registered,有形文化財,未細分,point,安楽寺天神画像版木,,,,,river_flooding,No data
132152100105,13215,国立市,Municipal,Registered,有形文化財,未細分,point,谷保天満宮天神画像版木,,,,,river_flooding,No data
132152100106,13215,国立市,Municipal,Registered,有形文化財,未細分,point,有栖川宮威仁親王殿下台臨記念碑,,,,,river_flooding,No data
132152100107,13215,国立市,Municipal,Registered,有形文化財,未細分,point,孝林道人詩碑,,,,,river_flooding,No data
132152100108,13215,国立市,Municipal,Registered,有形文化財,未細分,point,三郎殿,,,,,river_flooding,No data
132152100109,13215,国立市,Municipal,Registered,有形文化財,未細分,point,獅子神社,,,,,river_flooding,No data
132152100110,13215,国立市,Municipal,Registered,有形文化財,未細分,point,馬頭観音塔(安政五年在銘),,,,,river_flooding,No data
132152100114,13215,国立市,Municipal,Registered,有形文化財,未細分,point,坂下ほうぞう倉共同用具,,,,,river_flooding,No data
132152100115,13215,国立市,Municipal,Registered,有形文化財,未細分,point,祭礼幟旗,,,,,river_flooding,No data
132152100116,13215,国立市,Municipal,Registered,有形文化財,未細分,point,祭礼幟(弘化四年),,,,,river_flooding,No data
132152100117,13215,国立市,Municipal,Registered,有形文化財,未細分,point,青柳地蔵堂内石造地蔵菩薩立像・石造六地蔵立像,,,,,river_flooding,No data
132152100118,13215,国立市,Municipal,Registered,有形文化財,未細分,point,神農坐像(本田家屋内神棚)及び厨子附神農図及び画賛,,,,,river_flooding,No data
132152100119,13215,国立市,Municipal,Registered,有形文化財,未細分,point,清水の立場(茶屋跡),,,,,river_flooding,No data
132152100120,13215,国立市,Municipal,Registered,有形文化財,未細分,point,圓成院跡(観音堂跡・稲荷社)及び矢澤家墓所,,,,,river_flooding,No data
132152100122,13215,国立市,Municipal,Registered,有形文化財,未細分,point,薬師如来立像附棟札,,,,,river_flooding,No data
official_export_002:300,13215,国立市,National,Registered,有形文化財,建造物,building_direct,滝乃川学園本館,0.27,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:399,13215,国立市,National,Registered,有形文化財,建造物,building_direct,一橋大学兼松講堂,,,,,river_flooding,No data
official_export_002:400,13215,国立市,National,Registered,有形文化財,建造物,building_direct,一橋大学旧門衛所,,,,,river_flooding,No data
official_export_002:401,13215,国立市,National,Registered,有形文化財,建造物,building_direct,一橋大学東本館,,,,,river_flooding,No data
27,13218,福生市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,熊川神社本殿,0.04,神田川流域;秋川・平井川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:20,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造雑蔵,0.9,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_002:21,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造新蔵,1.16,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_002:22,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造長屋門,0.96,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_002:23,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造文庫蔵,1.16,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_002:24,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造本蔵,1.16,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_002:25,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造向蔵,0.77,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_002:184,13218,福生市,National,Registered,有形文化財,建造物,building_direct,旧ヤマジュウ田村家住宅主屋,,,,,river_flooding,No data
official_export_002:185,13218,福生市,National,Registered,有形文化財,建造物,building_direct,旧ヤマジュウ田村家住宅西土蔵,,,,,river_flooding,No data
official_export_002:186,13218,福生市,National,Registered,有形文化財,建造物,building_direct,旧ヤマジュウ田村家住宅東土蔵,,,,,river_flooding,No data
official_export_002:306,13218,福生市,National,Registered,有形文化財,建造物,building_direct,田村酒造石垣,,,,,river_flooding,No data
official_export_002:307,13218,福生市,National,Registered,有形文化財,建造物,building_direct,田村酒造旧水車小屋及び脇蔵,,,,,river_flooding,No data
official_export_002:308,13218,福生市,National,Registered,有形文化財,建造物,building_direct,田村酒造酒造蔵,,,,,river_flooding,No data
official_export_002:309,13218,福生市,National,Registered,有形文化財,建造物,building_direct,田村酒造雑蔵,,,,,river_flooding,No data
official_export_002:310,13218,福生市,National,Registered,有形文化財,建造物,building_direct,田村酒造前蔵,,,,,river_flooding,No data
192,13219,狛江市,Tokyo Metropolitan,Designated,記念物,旧跡,point,玉川碑跡,1.31,多摩川水系多摩川・浅川・大栗川;野川・仙川・入間川・谷沢川・丸子川流域,L1（計画規模）;L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
1.32209E+11,13220,東大和市,Tokyo Metropolitan,Unknown,有形文化財,建造物,building_direct,豊鹿島神社本殿(附棟札),1.15,荒川水系黒目川・落合川・柳瀬川・空堀川・奈良橋川;黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
official_export_002:187,13220,東大和市,National,Registered,有形文化財,建造物,building_direct,旧吉岡家住宅蔵,0.01,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0–0.5 m
official_export_002:188,13220,東大和市,National,Registered,有形文化財,建造物,building_direct,旧吉岡家住宅主屋兼アトリエ,0.78,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,PLATEAU building risk,river_flooding,0.5–3 m
