record_id,risk_type,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name
13104:156,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,筒井政憲の墓
13104:157,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,小泉八雲終焉の地
13104:158,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,紅皿の墓
13104:159,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,坪内逍遙旧居跡(文芸協会演劇研究所跡)
13104:160,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,佐伯祐三アトリエの地
13104:161,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,滝沢馬琴終焉の地
13104:162,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,柳田國男旧居跡
13104:163,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,斎藤茂吉終焉の地
13104:164,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,下村湖人終焉の地
13104:165,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,落合秋艸堂跡(會津八一旧居跡)
13104:166,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西條八十旧居跡
13104:167,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,女人芸術社跡(長谷川時雨・三上於菟吉旧居跡)
13104:168,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,内村鑑三終焉の地(今井館聖書講堂跡)
13104:169,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鈴木三重吉終焉の地(「赤い鳥」社跡)
13104:170,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鏑木清方旧居跡
13104:171,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,辰野金吾の墓
13104:172,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,牛込城跡
13104:173,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,富塚跡
13104:174,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,便々館湖鯉鮒の墓
13104:175,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,成子天神社の富士塚
13104:176,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,生田春月旧居跡
13104:177,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,泉鏡花旧居跡
13104:178,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林芙美子終焉の地
13104:179,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,塚本明毅の墓碑
13104:180,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,萩原宗固の墓
13104:181,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,吉川湊一の墓
13104:182,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,東京府仮小学第三校跡
13104:183,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,シイ
13104:184,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,イチョウ
13104:185,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,末広亭
13104:186,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,歌舞伎町建設記念碑
13104:187,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,六桜社跡
13104:188,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,佐々木活字店
13104:189,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,近衛篤麿公記念碑
13104:190,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の二宮尊徳像
13104:191,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,長谷川平蔵埋葬の地
13104:192,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,神楽坂の東八拳
13104:193,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,神楽坂をどり
13104:194,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧近衛邸のケヤキ
13104:195,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,オブジェ「歓び(PLAISIR)」
13104:196,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,源兵衛子育地蔵尊の石造物群
13104:197,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,彰忠碑
13104:198,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太平洋戦争本土初空襲の地跡
13104:199,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,名曲喫茶らんぶる
13104:200,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西落合耕地整理記念碑
13104:201,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧淀橋浄水場蝶型弁
13104:202,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧淀橋浄水場六角堂
13104:203,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,巴講睦の獅子図屏風
13104:204,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,服部良一旧居跡
13104:205,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天祖神社の神門
13104:206,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,戸山射撃場跡
13104:207,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,喜久井町 戦災者供養観音像
13104:208,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,白糸塚
13104:209,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,獅子吼会の山門
13104:210,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,田島森碑
13104:211,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,忠魂碑
13104:212,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,祭馬碑
13104:213,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,渡辺玉花旧居
13104:214,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園アパート跡
13104:215,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,美濃国高須藩主 松平家上屋敷跡
13104:216,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,水準点II号
13104:217,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,東京若葉キリスト教会
13104:218,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,稲荷鬼王神社の節分祭
13104:219,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の節分祭
13104:220,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の節分祭
13104:221,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,氷川神社の節分祭
13104:222,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鎧神社の節分祭
13104:223,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,自性院の節分会
13104:224,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,有隣園跡
13104:225,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の閻魔大王開帳
13104:226,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の大震災紀念碑
13104:227,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,放生寺の水掛け地蔵と大震火災死亡群霊塔
13104:228,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,文学座アトリエ
13104:230,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,弘文学院跡
13104:231,seismic,13104,新宿区,Unknown,Unknown,未判定,未細分,point,ムーラン・ルージュ新宿座跡
official_export_001:19,seismic,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,学習院旧正門
official_export_001:43,seismic,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,旧馬場家牛込邸
official_export_001:79,seismic,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,新宿御苑旧洋館御休所
official_export_001:84,seismic,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,聖徳記念絵画館
official_export_001:197,seismic,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,早稲田大学大隈記念講堂
official_export_002:11,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新井家住宅主屋
official_export_002:33,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,一水寮
official_export_002:158,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,旧島津家住宅アトリエ
official_export_002:167,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,旧常盤家本館(石合家住宅主屋)
official_export_002:201,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅稲荷社及び石鳥居
official_export_002:202,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅蔵
official_export_002:203,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅主屋
official_export_002:204,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅門柱及び塀
official_export_002:269,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新潮社倉庫
official_export_002:270,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新潮社本館
official_export_002:273,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,鈴木家住宅主屋
official_export_002:295,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,高橋建築事務所社屋
official_export_002:388,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,日本バプテストキリスト教目白ヶ丘教会礼拝堂
official_export_002:433,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,宮城道雄記念館検校の間
official_export_002:456,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,安与ビル
official_export_002:465,seismic,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,矢来能楽堂
official_export_003:47,seismic,13104,新宿区,National,Designated,記念物,天然記念物,point,哲学堂公園
official_export_003:69,seismic,13104,新宿区,National,Designated,記念物,天然記念物,point,山鹿素行墓
official_export_003:75,seismic,13104,新宿区,National,Designated,記念物,天然記念物,point,林氏墓地
1,seismic,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,湯島天満宮表鳥居
2,seismic,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,求道会館
155,seismic,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,藤田東湖護母致命の処
156,seismic,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,森?外遺跡
196,seismic,13105,文京区,Tokyo Metropolitan,Designated,記念物,名勝,point,旧安田楠雄邸庭園
240,seismic,13105,文京区,Tokyo Metropolitan,Designated,記念物,史跡,point,原氏墓所
official_export_001:4,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅
official_export_001:5,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅
official_export_001:18,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧加賀屋敷御守殿門(赤門)
official_export_001:61,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺月光殿(旧日光院客殿)
official_export_001:62,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺本堂
official_export_001:83,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,スカイハウス(旧菊竹清訓自邸)
official_export_001:102,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧東京医学校本館
official_export_001:119,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社
official_export_001:120,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社
official_export_001:121,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社
official_export_001:122,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社
official_export_001:123,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社
official_export_001:124,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社
official_export_001:125,seismic,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社
official_export_002:5,seismic,13105,文京区,National,Registered,有形文化財,建造物,building_direct,芦葉家住宅倉庫
official_export_002:6,seismic,13105,文京区,National,Registered,有形文化財,建造物,building_direct,芦葉家住宅門
